Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,08:07:2022,12:25:21,189,189.517604,1.330000,1.358000,1.373000,1.377300,0.005438,0.005498,0.006315,0.006197,73.608662,72.980251,2.932992,0.023486,0.463408,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.075090,0.142550,0.336110,0.331650,1,1,10:05:2025,21:17:54,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:07:2022,12:43:19,189,189.530081,1.354300,1.392600,1.418200,1.429700,0.005042,0.004527,0.005408,0.005731,77.346206,76.725452,3.551576,0.010875,0.400580,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.079420,0.151710,0.357540,0.351180,1,1,10:05:2025,21:21:10,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:08:2022,01:27:16,214,214.060602,1.440400,1.440500,1.441900,1.442900,0.003146,0.001803,0.002083,0.002649,74.571144,75.212032,4.637587,0.148043,0.744390,4,10,7,6,4,10,7,6,4,10,7,4,4,10,7,3,0.071740,0.136360,0.350760,0.349650,1,1,18:05:2024,07:21:49,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,05:08:2022,12:16:56,217,217.511759,1.383600,1.396800,1.397500,1.392900,0.001908,0.001641,0.001582,0.001564,73.979092,73.333546,4.839857,0.029624,0.922906,4,10,7,6,4,10,7,6,4,10,7,4,4,10,4,4,0.070670,0.132800,0.347570,0.341360,1,1,18:05:2024,07:04:17,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:11:2022,10:29:06,308,308.436875,1.592100,1.564900,1.549600,1.532300,0.009630,0.006357,0.006043,0.005845,72.201939,71.630882,1.221171,0.004842,1.993325,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069800,0.125800,0.298050,0.296860,1,1,03:05:2024,12:34:22,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,05:11:2022,02:58:54,309,309.124236,1.470500,1.489000,1.484300,1.475300,0.008915,0.005454,0.005523,0.005566,67.776412,68.325314,1.982334,0.020416,2.121973,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066330,0.118700,0.282460,0.284960,1,1,03:05:2024,12:29:20,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,05:11:2022,03:46:45,309,309.157465,1.508500,1.515200,1.511500,1.502700,0.009509,0.006890,0.006021,0.005925,59.513809,60.000593,0.998067,0.008264,2.048658,3,11,7,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062330,0.109570,0.259800,0.262620,1,1,03:05:2024,12:43:14,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,05:11:2022,04:46:42,309,309.199097,1.521000,1.514800,1.509900,1.500700,0.010072,0.006909,0.006338,0.006565,50.973255,51.337696,1.373542,0.021216,2.027631,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059610,0.103330,0.244030,0.247070,1,1,03:05:2024,12:54:42,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,05:11:2022,08:46:44,309,309.365787,1.538100,1.528600,1.525300,1.516200,0.009602,0.006893,0.006758,0.006699,54.958049,54.530991,1.045863,0.015818,1.633333,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.060870,0.106000,0.250250,0.252100,1,1,03:05:2024,12:40:17,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,05:11:2022,09:46:47,309,309.407488,1.525900,1.523500,1.519900,1.510400,0.009248,0.006225,0.006110,0.006086,64.620251,64.094980,1.030651,0.010820,1.471607,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.064870,0.114910,0.271970,0.272460,1,1,03:05:2024,12:49:56,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,05:11:2022,10:36:10,309,309.441782,1.514600,1.512300,1.507000,1.496300,0.008799,0.005959,0.006130,0.006270,73.734676,73.159320,1.265226,0.012095,1.515453,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071060,0.128600,0.304750,0.303130,1,1,03:05:2024,13:00:41,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,06:11:2022,02:24:11,310,310.100127,1.459200,1.495000,1.499300,1.494900,0.007053,0.004028,0.003316,0.002900,74.487240,75.065747,2.481691,0.028749,1.299051,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071190,0.129750,0.309600,0.311790,1,1,03:05:2024,12:33:01,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,06:11:2022,02:58:53,310,310.124225,1.530400,1.534300,1.531500,1.524700,0.009062,0.005129,0.004526,0.004283,67.981333,68.528697,1.801216,0.017555,1.201822,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066460,0.118980,0.283160,0.285640,1,1,03:05:2024,12:18:50,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:11:2022,03:46:47,311,311.157488,1.555900,1.532100,1.529000,1.523300,0.010164,0.005171,0.003703,0.003382,59.965160,60.448383,1.925248,0.020876,0.854559,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062510,0.109970,0.260810,0.263600,1,1,03:05:2024,12:30:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:11:2022,04:46:49,311,311.199178,1.584700,1.555000,1.553600,1.544300,0.009565,0.004576,0.003870,0.003530,51.487777,51.848420,1.104211,0.021410,0.722038,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059740,0.103640,0.244810,0.247820,1,1,03:05:2024,12:17:12,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:11:2022,08:46:47,311,311.365822,1.548100,1.528100,1.532100,1.525500,0.009615,0.003279,0.002869,0.002726,55.433959,55.010776,2.058021,0.013524,0.816591,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,4,0.061030,0.106350,0.251110,0.252920,1,1,03:05:2024,12:27:47,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:11:2022,03:00:43,312,312.125498,1.454500,1.478900,1.478700,1.472000,0.011377,0.006461,0.006209,0.006208,68.053852,68.596248,2.060396,0.021814,2.036264,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066500,0.119080,0.283390,0.285860,1,1,17:05:2024,00:18:17,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:11:2022,03:46:54,312,312.157569,1.482200,1.494500,1.495400,1.489900,0.010222,0.005509,0.005372,0.005421,60.173769,60.655127,1.657926,0.025102,2.079576,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062590,0.110170,0.261290,0.264060,1,1,17:05:2024,00:31:06,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:11:2022,02:25:48,313,313.101250,1.446200,1.461300,1.464300,1.462700,0.009612,0.006843,0.006925,0.007001,74.734610,75.307861,2.244876,0.021619,0.953742,4,10,7,6,4,10,7,6,4,10,5,6,4,9,5,6,0.070780,0.130180,0.298900,0.301900,1,1,17:05:2024,00:32:45,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:11:2022,03:01:47,313,313.126238,1.475300,1.491100,1.493200,1.489500,0.009861,0.007456,0.007848,0.008126,68.064722,68.604497,1.284760,0.009475,0.990211,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066060,0.119120,0.272420,0.275670,1,1,17:05:2024,00:22:58,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:11:2022,03:46:56,313,313.157593,1.494500,1.493300,1.492400,1.484700,0.010764,0.006188,0.005612,0.005738,60.394859,60.874535,1.258244,0.012347,1.075105,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062380,0.110490,0.251550,0.255020,1,1,17:05:2024,00:30:14,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:11:2022,04:46:56,313,313.199259,1.546300,1.534500,1.536100,1.530600,0.010997,0.006539,0.005875,0.005623,51.994439,52.351573,1.043126,0.016365,1.070738,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059690,0.104130,0.235910,0.239570,1,1,17:05:2024,00:38:22,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,09:11:2022,08:46:54,313,313.365903,1.456300,1.496000,1.508800,1.506600,0.009058,0.004917,0.004485,0.004294,55.898247,55.478783,2.356482,0.028277,1.310511,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.060940,0.106840,0.242040,0.244550,1,1,17:05:2024,00:31:21,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2022,09:47:45,318,318.408160,1.582600,1.553800,1.542800,1.526000,0.010827,0.007345,0.007509,0.007552,66.389494,65.878558,1.107922,0.011886,0.906984,4,10,7,6,4,10,7,6,4,10,7,6,3,10,7,6,0.065420,0.117120,0.266420,0.267460,1,1,17:05:2024,00:36:46,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2022,10:27:07,318,318.435498,1.600000,1.550000,1.534300,1.516600,0.009249,0.007237,0.007442,0.007499,73.415860,72.861598,1.040812,0.005881,0.958960,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070180,0.127970,0.291710,0.291150,1,1,17:05:2024,00:47:28,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:11:2022,10:45:20,318,318.448148,1.576000,1.553500,1.541200,1.527400,0.008736,0.007074,0.008262,0.008645,76.836662,76.267211,2.109470,0.005574,0.998292,4,8,7,6,4,8,7,6,4,9,7,6,4,10,7,6,0.073300,0.135070,0.308200,0.306560,1,1,17:05:2024,00:50:29,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,15:11:2022,10:27:19,319,319.435637,1.560700,1.526500,1.514800,1.499700,0.009575,0.006982,0.006480,0.006258,73.582386,73.029425,1.788913,0.008154,1.066495,4,10,7,6,4,10,7,6,4,10,6,6,4,10,7,5,0.070300,0.128260,0.292410,0.291840,1,1,17:05:2024,00:54:37,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,02:32:48,320,320.106111,1.404500,1.433100,1.439200,1.436100,0.009491,0.005284,0.005488,0.005880,74.724903,75.283945,1.627058,0.014957,1.137366,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.070780,0.130180,0.298860,0.301780,1,1,16:05:2024,13:35:34,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,03:10:00,320,320.131944,1.461400,1.470300,1.470700,1.465100,0.009671,0.006140,0.005471,0.005419,68.033630,68.554756,1.395022,0.009685,1.045342,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066050,0.119090,0.272330,0.275510,1,1,17:05:2024,00:39:43,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,03:47:59,320,320.158322,1.499600,1.503400,1.504300,1.497500,0.010529,0.005661,0.005378,0.005768,61.780922,62.249003,1.283893,0.011717,0.978045,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062950,0.111810,0.254740,0.258140,1,1,17:05:2024,00:47:06,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,04:47:54,320,320.199931,1.472500,1.481700,1.481800,1.473500,0.011169,0.006822,0.006272,0.006186,53.626809,53.972567,2.846832,0.066469,0.846627,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.060140,0.105180,0.238480,0.242070,1,1,17:05:2024,00:49:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,07:47:53,320,320.324919,1.600000,1.567400,1.557900,1.542900,0.011617,0.005111,0.004965,0.004996,50.624999,50.370161,1.544599,0.075271,0.456419,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059420,0.103360,0.233660,0.236760,1,1,17:05:2024,00:26:53,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,08:47:50,320,320.366551,1.542600,1.543700,1.542500,1.535100,0.005925,0.002461,0.002014,0.001874,57.417717,57.009997,3.075813,0.175433,0.427286,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.061450,0.108020,0.244890,0.247260,1,1,17:05:2024,00:29:26,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:11:2022,10:44:41,320,320.447697,1.534300,1.541500,1.542500,1.534500,0.008654,0.009164,0.011253,0.011621,76.949832,76.383671,2.448366,0.008225,0.440878,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.073400,0.135300,0.308780,0.307150,1,1,16:05:2024,13:35:51,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2022,03:10:37,321,321.132373,1.438100,1.457600,1.460600,1.456500,0.009069,0.007042,0.007555,0.007824,68.127425,68.646652,1.333660,0.006996,0.814870,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064990,0.118720,0.264450,0.268540,1,1,17:05:2024,00:36:11,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2022,03:48:01,321,321.158345,1.460700,1.471700,1.474100,1.470000,0.010084,0.006881,0.006940,0.007415,61.990985,62.457820,1.573280,0.014815,0.914187,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062090,0.111680,0.247500,0.251750,1,1,17:05:2024,00:42:40,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2022,04:48:05,321,321.200058,1.475800,1.483800,1.486400,1.480800,0.009447,0.007413,0.006979,0.006585,53.843585,54.187899,1.216405,0.029404,0.839328,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059390,0.105130,0.231490,0.235880,1,1,16:05:2024,13:49:00,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2022,10:25:40,321,321.434491,1.511000,1.492700,1.487000,1.478700,0.008818,0.006828,0.006827,0.007261,73.521538,72.973067,2.389267,0.013537,0.893470,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.068920,0.127440,0.283450,0.283980,1,1,17:05:2024,00:33:02,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,17:11:2022,10:43:43,321,321.447025,1.494500,1.484200,1.481700,1.475600,0.009312,0.006428,0.006224,0.006195,76.877540,76.313514,1.866028,0.008799,0.853274,4,9,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.071820,0.134270,0.299250,0.298830,1,1,17:05:2024,00:35:50,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,02:35:46,322,322.108171,1.476000,1.497300,1.498700,1.493800,0.013040,0.008986,0.009584,0.010288,74.548369,75.102685,1.172442,0.004661,0.541475,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069270,0.129080,0.289160,0.293100,1,1,16:05:2024,13:52:17,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,03:11:42,322,322.133125,1.480800,1.503500,1.506500,1.499800,0.014583,0.007757,0.007879,0.008597,68.140325,68.657129,1.542342,0.010399,0.596779,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064990,0.118720,0.264460,0.268570,1,1,17:05:2024,00:27:12,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,03:48:15,322,322.158507,1.445500,1.481500,1.491200,1.487700,0.012536,0.008586,0.008992,0.009402,62.168187,62.633508,1.551823,0.011890,0.668501,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062160,0.111850,0.247920,0.252160,1,1,17:05:2024,00:33:00,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,04:48:19,322,322.200220,1.447600,1.480400,1.491000,1.489300,0.012447,0.008357,0.008718,0.008675,54.051523,54.394342,2.138271,0.020217,0.601203,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059450,0.105260,0.231820,0.236210,1,1,17:05:2024,00:37:49,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,09:48:18,322,322.408542,1.519000,1.524600,1.524600,1.514800,0.012597,0.007724,0.007440,0.007477,67.048870,66.543937,1.454351,0.019980,0.586151,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064680,0.117480,0.260320,0.262230,1,1,16:05:2024,13:56:11,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,18:11:2022,10:42:30,322,322.446181,1.520100,1.528900,1.530100,1.522300,0.013140,0.007847,0.007715,0.007821,76.753781,76.192096,2.390613,0.013467,0.594222,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071690,0.133980,0.298600,0.298240,1,1,17:05:2024,00:47:04,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2022,07:48:31,323,323.325359,1.404200,1.460700,1.486100,1.490000,0.009611,0.004659,0.004634,0.004871,51.299627,51.048281,1.957561,0.006914,0.706405,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058820,0.103590,0.227400,0.231260,1,1,16:05:2024,13:58:45,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2022,08:48:30,323,323.367014,1.469600,1.505000,1.519700,1.517100,0.010922,0.005213,0.005228,0.005248,58.014336,57.610980,1.773429,0.029556,0.671611,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060770,0.108240,0.238530,0.241720,1,1,16:05:2024,13:39:06,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,19:11:2022,09:48:32,323,323.408704,1.552200,1.547000,1.545200,1.534800,0.014237,0.008759,0.008648,0.008426,67.214851,66.711265,0.915321,0.007759,0.792489,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064770,0.117690,0.260810,0.262710,1,1,16:05:2024,13:46:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2022,02:36:53,324,324.108947,1.451300,1.491300,1.500000,1.494900,0.012578,0.009207,0.008415,0.009426,74.713272,75.264578,1.468810,0.004543,0.724949,4,10,6,3,4,10,6,3,4,10,6,3,4,10,7,3,0.069390,0.129370,0.289890,0.293840,1,1,16:05:2024,13:47:10,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2022,03:15:48,324,324.135972,1.449200,1.481300,1.487300,1.483400,0.012493,0.007543,0.006985,0.007072,67.837263,68.346917,1.835063,0.008608,0.741903,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,5,0.064830,0.118330,0.263510,0.267600,1,1,16:05:2024,13:54:08,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2022,04:48:43,324,324.200498,1.489200,1.511700,1.517500,1.510600,0.013583,0.008497,0.008048,0.007819,54.464904,54.805120,1.734463,0.043557,0.731327,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059570,0.105540,0.232500,0.236870,1,1,16:05:2024,13:58:24,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2022,08:48:47,324,324.367211,1.558300,1.560900,1.565100,1.559400,0.014215,0.008115,0.007685,0.007468,58.208651,57.806604,1.328714,0.012307,0.785429,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060840,0.108390,0.238900,0.242080,1,1,16:05:2024,13:47:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,20:11:2022,09:48:45,324,324.408854,1.527300,1.532400,1.530600,1.520000,0.013604,0.009008,0.008562,0.007925,67.371831,66.869598,1.325563,0.011863,0.729830,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064860,0.117890,0.261290,0.263170,1,1,16:05:2024,13:54:33,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,02:37:53,325,325.109641,1.467200,1.489200,1.492800,1.488600,0.015717,0.009462,0.009206,0.009551,74.713919,75.263377,2.523672,0.014855,0.557554,4,10,6,3,4,10,6,4,4,10,7,3,4,10,7,3,0.069390,0.129370,0.289880,0.293830,1,1,16:05:2024,13:52:43,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,03:16:05,325,325.136169,1.450500,1.478500,1.485800,1.482000,0.013363,0.007419,0.007336,0.008009,67.985409,68.493732,1.587884,0.008417,0.617251,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,6,0.064910,0.118530,0.263990,0.268060,1,1,16:05:2024,13:57:38,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,03:48:58,325,325.159005,1.420300,1.457100,1.468400,1.465700,0.012072,0.006982,0.006860,0.007118,62.685042,63.146143,2.269915,0.023200,0.638358,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062370,0.112360,0.249150,0.253370,1,1,16:05:2024,13:42:22,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,04:48:55,325,325.200637,1.471700,1.486300,1.486700,1.478100,0.015143,0.010745,0.010257,0.010043,54.666293,55.005317,2.604769,0.085957,0.645063,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,4,0.059620,0.105670,0.232830,0.237190,1,1,16:05:2024,13:48:22,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,07:48:50,325,325.325579,1.526600,1.529300,1.542800,1.538100,0.014360,0.008292,0.010377,0.011666,51.708033,51.459366,2.764872,0.048092,0.557390,3,10,8,4,3,10,8,4,3,10,8,4,3,10,6,4,0.058920,0.103830,0.227980,0.231830,1,1,16:05:2024,13:55:37,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,08:49:00,325,325.367361,1.586700,1.583100,1.587400,1.578300,0.015567,0.008234,0.006429,0.005015,58.387429,57.986817,1.374279,0.054519,0.513161,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,4,0.060900,0.108540,0.239260,0.242420,1,1,16:05:2024,13:57:54,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:11:2022,09:48:57,325,325.408993,1.532200,1.533900,1.530100,1.515700,0.014367,0.007707,0.007107,0.006580,67.519786,67.018914,1.688007,0.031581,0.473353,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064940,0.118080,0.261730,0.263600,1,1,16:05:2024,14:02:51,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,02:38:54,326,326.110347,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.711115,75.258739,1.746763,0.006083,0.312955,4,10,6,4,4,10,6,4,4,10,7,4,4,10,6,4,0.069390,0.129380,0.289910,0.293820,1,1,17:05:2024,04:35:49,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,03:16:18,326,326.136319,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,68.143072,68.650197,1.096567,0.010044,0.340244,4,10,6,6,4,10,6,6,4,10,7,5,4,10,6,5,0.065000,0.118730,0.264470,0.268550,1,1,17:05:2024,04:19:56,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,03:49:17,326,326.159225,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,62.840960,63.300645,1.381432,0.018423,0.358700,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.062440,0.112530,0.249550,0.253740,1,1,17:05:2024,04:25:51,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,04:49:10,326,326.200810,1.558400,1.568600,1.568500,1.566100,0.017557,0.012273,0.010633,0.010236,54.858400,55.196181,2.382233,0.094537,0.414201,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.059680,0.105810,0.233170,0.237510,1,1,17:05:2024,04:31:28,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,07:49:13,326,326.325845,1.502600,1.540900,1.560700,1.568200,0.020446,0.018973,0.019369,0.017301,51.921252,51.673262,2.831130,0.061871,0.601291,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.058970,0.103960,0.228300,0.232130,1,1,17:05:2024,04:41:30,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,08:49:09,326,326.367465,1.576800,1.580200,1.588700,1.579900,0.015583,0.009428,0.008616,0.008375,58.550705,58.151654,1.881997,0.026287,0.519887,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.060960,0.108670,0.239580,0.242730,1,1,17:05:2024,04:20:12,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,22:11:2022,09:49:18,326,326.409236,1.513000,1.523500,1.521600,1.507400,0.014653,0.008562,0.008317,0.008022,67.686561,67.186837,1.970389,0.038456,0.543851,4,9,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065030,0.118300,0.262260,0.264090,1,1,17:05:2024,04:25:49,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:11:2022,02:41:57,327,327.112465,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.339398,74.883340,0.986123,0.004921,0.383174,4,10,6,4,4,10,6,4,4,10,7,3,4,10,6,3,0.069090,0.128640,0.288130,0.292100,1,1,17:05:2024,19:07:20,1292,28.545000,77.192600,15.000000,lev20,Almucantar
